id,time_days,timestamp_ms,latitude,longitude,magnitude,parent_id,generation,time_utc,parent_idx,parent_eta,forman_curvature,degree
sim_78,0.7102038888888889,1782400035005,10.457075293474675,-68.5222304954273,2.3,us6000t7zp,1,2026-06-25 15:07:15,0.0,2.6212347058864417e-05,-33.0,1
sim_309,0.7715747106481482,1782405337444,10.613069175630637,-68.57593863866319,2.2,us6000t7zc,1,2026-06-25 16:35:37,1.0,0.0012722557502992701,-259.0,1
sim_305,0.7876268055555555,1782406724345,10.466152690021792,-68.49711162910246,2.7,us6000t7zc,1,2026-06-25 16:58:44,1.0,4.905158055666214e-05,-259.0,1
sim_31,0.8743906712962963,1782414220743,11.93323151792642,-68.39549506862204,2.1,us6000t7zp,1,2026-06-25 19:03:40,1.0,0.07688347497909645,-259.0,1
sim_339,0.8797470023148148,1782414683530,9.871291744509175,-67.55203659701873,2.3,sim_38,2,2026-06-25 19:11:23,1.0,0.03909699195536223,-259.0,1
sim_51,0.910596099537037,1782417348892,10.376972196226795,-68.48193386315805,2.4,us6000t7zp,1,2026-06-25 19:55:48,1.0,0.00012391730518894004,-259.0,1
sim_275,0.9517953009259259,1782420908503,10.46973094573549,-68.52119815500284,2.6,us6000t7zc,1,2026-06-25 20:55:08,0.0,8.751888115908225e-05,-33.0,1
sim_155,0.9855266087962963,1782423822888,10.426845380414404,-68.50694591833275,2.7,us6000t7zp,1,2026-06-25 21:43:42,0.0,3.847439216362644e-05,-33.0,1
sim_312,0.9910033564814815,1782424296079,10.250938256292129,-68.58563539138315,2.1,us6000t7zc,1,2026-06-25 21:51:36,1.0,0.0018009774337277458,-259.0,1
sim_379,1.0055085532407408,1782425549328,9.848044096739246,-68.640714457006,2.6,sim_261,2,2026-06-25 22:12:29,1.0,0.014632316574649354,-259.0,1
sim_284,1.1131439467592592,1782434849026,10.444839649269518,-68.52983034006144,2.8,us6000t7zc,1,2026-06-26 00:47:29,0.0,7.166817873410122e-06,-33.0,1
sim_25,1.1647402777777778,1782439306949,10.544998058533496,-68.45181327954919,2.0,us6000t7zp,1,2026-06-26 02:01:46,1.0,0.0005670443458110454,-259.0,1
us6000t8d1,1.2603818171296297,1782447570378,10.4537,-68.3607,4.4,NONE,0,2026-06-26 04:19:30,1.0,0.0006030069632027449,-259.0,1
sim_16,1.2658745601851853,1782448044951,10.528632497228912,-68.399635046389,2.2,us6000t8d1,1,2026-06-26 04:27:24,1.0,0.0006806083270268238,-259.0,1
sim_15,1.273109537037037,1782448670053,10.04876967650568,-68.78136654073826,2.2,us6000t8d1,1,2026-06-26 04:37:50,1.0,0.012050628058018207,-259.0,1
sim_176,1.3823415856481482,1782458107702,10.368337133045744,-68.40181068056401,2.5,us6000t7zp,1,2026-06-26 07:15:07,1.0,0.0004954174196946869,-259.0,1
sim_334,1.3935289930555557,1782459074294,10.780670888257516,-68.16153681207817,2.5,sim_16,2,2026-06-26 07:31:14,1.0,0.011563745361644876,-259.0,1
sim_161,1.4108043981481482,1782460566889,10.422990987533131,-68.36084785325305,2.0,us6000t7zp,1,2026-06-26 07:56:06,1.0,0.0006623239499030282,-259.0,1
sim_255,1.5017298842592592,1782468422851,9.186587568133683,-68.12562451579208,2.9,us6000t7zc,1,2026-06-26 10:07:02,1.0,0.0983216732245561,-259.0,1
sim_68,1.5549259027777778,1782473018987,10.317515968808973,-68.57380627057773,2.0,us6000t7zp,1,2026-06-26 11:23:38,1.0,0.0014546476092365756,-259.0,1
sim_151,1.571919826388889,1782474487262,10.448193343779293,-68.51041591451717,2.3,us6000t7zp,1,2026-06-26 11:48:07,0.0,5.36638333214321e-05,-33.0,1
sim_182,1.6026243865740741,1782477140136,9.707341390191091,-68.28853767955115,2.4,us6000t7zp,1,2026-06-26 12:32:20,1.0,0.035213589647035276,-259.0,1
sim_118,1.664670775462963,1782482500944,10.357932907605226,-68.43834825193625,2.5,us6000t7zp,1,2026-06-26 14:01:40,1.0,0.0004570820844552108,-259.0,1
sim_18,1.6975494907407407,1782485341665,10.529322868539529,-66.39064357146569,2.3,us6000t81p,1,2026-06-26 14:49:01,1.0,0.27842336456178257,-259.0,1
sim_286,1.7608798611111112,1782490813409,10.656723007086995,-68.24567738293395,2.4,us6000t7zc,1,2026-06-26 16:20:13,1.0,0.006776374982258311,-259.0,1
sim_287,1.7941145833333334,1782493684889,11.692949954322405,-69.3600510700742,2.6,us6000t7zc,1,2026-06-26 17:08:04,1.0,0.16427795038007834,-259.0,1
sim_318,1.7948949652777777,1782493752314,10.245325682673682,-68.3433986547234,2.0,us6000t7zc,1,2026-06-26 17:09:12,1.0,0.0036428360370115084,-259.0,1
sim_224,1.8037832291666667,1782494520260,10.638829328557478,-68.53792963698461,2.1,us6000t7zc,1,2026-06-26 17:22:00,1.0,0.003226384460674999,-259.0,1
sim_188,1.833249849537037,1782497066176,10.493598605039011,-68.51240559246766,2.5,us6000t7zp,1,2026-06-26 18:04:26,1.0,0.00036061987450204295,-259.0,1
us6000t8k6,2.008084976851852,1782512171931,10.8,-67.5993,4.7,NONE,0,2026-06-26 22:16:11,1.0,0.06815351788916757,-265.0,4
sim_14,2.0084610300925925,1782512204422,10.389490056981536,-67.7154436811883,2.1,us6000t8k6,1,2026-06-26 22:16:44,189.0,0.0016843005850280415,-1.0,1
sim_13,2.014846574074074,1782512756133,9.314627486240123,-67.38656173803749,2.7,us6000t8k6,1,2026-06-26 22:25:56,1.0,0.1888791192005147,-259.0,1
sim_99,2.026953946759259,1782513802210,10.358043150394158,-68.37962203663378,2.0,us6000t7zp,1,2026-06-26 22:43:22,1.0,0.0011189776017923791,-259.0,1
sim_364,2.0293581134259258,1782514009930,9.70408739545353,-68.3740412859013,3.5,sim_182,2,2026-06-26 22:46:49,1.0,0.04312393010861568,-259.0,1
sim_401,2.0525530787037036,1782516013975,9.615475415532083,-68.3702254246238,2.1,sim_364,3,2026-06-26 23:20:13,1.0,0.05470106190871463,-259.0,1
sim_12,2.0882165625,1782519095300,10.920446075076338,-67.49905523239178,2.2,us6000t8k6,1,2026-06-27 00:11:35,189.0,0.047838835556910486,-1.0,1
sim_112,2.162251828703704,1782525491947,10.218171319953983,-69.9807920795806,2.0,us6000t7zp,1,2026-06-27 01:58:11,1.0,0.1903108495787004,-259.0,1
sim_126,2.214144722222222,1782529975493,10.320501069356254,-68.14942479638094,4.5,us6000t7zp,1,2026-06-27 03:12:55,1.0,0.009829254802096442,-259.0,1
sim_164,2.2590487962962964,1782533855205,10.600858839445817,-68.50372901562524,3.2,us6000t7zp,1,2026-06-27 04:17:35,1.0,0.0025145314338831247,-259.0,1
sim_209,2.3597220601851854,1782542553375,10.48121385811675,-68.45022547560406,2.2,us6000t7zp,1,2026-06-27 06:42:33,1.0,0.00023691690869772754,-259.0,1
sim_131,2.4067972106481483,1782546620668,10.801930041689458,-69.009352894602,2.3,us6000t7zp,1,2026-06-27 07:50:20,1.0,0.03894471216078842,-259.0,1
sim_352,2.5203049421296297,1782556427736,10.208091299554132,-68.17301337707151,2.5,sim_126,2,2026-06-27 10:33:47,1.0,0.013579190804742002,-259.0,1
sim_397,2.532731099537037,1782557501356,10.257334605416654,-68.16519066266207,2.2,sim_352,3,2026-06-27 10:51:41,1.0,0.012124767633461226,-259.0,1
sim_359,2.5404306597222224,1782558166598,10.52961035402056,-68.60271745130177,2.2,sim_164,2,2026-06-27 11:02:46,1.0,0.0025379131944921096,-259.0,1
sim_192,2.5665151041666667,1782560420294,10.317510365056876,-68.24577899274192,3.2,us6000t7zp,1,2026-06-27 11:40:20,1.0,0.0063377771381840685,-259.0,1
sim_278,2.5898456712962963,1782562436055,10.384710631160443,-68.47311301014918,2.5,us6000t7zc,1,2026-06-27 12:13:56,1.0,0.0002572919323571762,-259.0,1
sim_48,2.695504814814815,1782571565005,10.462654613533248,-68.49716396060904,2.5,us6000t7zp,1,2026-06-27 14:46:05,1.0,0.0001466063639103147,-259.0,1
sim_184,2.762491134259259,1782577352623,10.206354789387694,-68.23378909612987,2.0,us6000t7zp,1,2026-06-27 16:22:32,1.0,0.011562214876052355,-259.0,1
us6000t8q8,2.8861483449074075,1782588036606,10.6023,-67.5112,4.8,NONE,0,2026-06-27 19:20:36,1.0,0.10375595343383953,-261.0,3
sim_11,2.8946949652777776,1782588775034,10.618887217567623,-67.45342289572714,3.1,us6000t8q8,1,2026-06-27 19:32:55,208.0,0.0005862067014204762,0.0,1
sim_96,2.919883252314815,1782590951302,10.49940520726287,-68.66634652187193,3.3,us6000t7zp,1,2026-06-27 20:09:11,1.0,0.004658348941454205,-259.0,1
sim_8,2.9497722800925925,1782593533714,10.808880451495552,-67.59703657590707,3.0,us6000t8q8,1,2026-06-27 20:52:13,189.0,0.0019469243684544118,-1.0,1
sim_227,3.0643728819444442,1782603435206,10.410695282876144,-68.60034382988435,2.1,us6000t7zc,1,2026-06-27 23:37:15,0.0,0.0013733483025386679,-33.0,1
sim_330,3.1709336458333333,1782612642056,10.319491637036334,-68.54626694815512,2.9,us6000t7zc,1,2026-06-28 02:10:42,1.0,0.002325514185021725,-259.0,1
sim_391,3.1869238310185186,1782614023608,10.285595136060763,-68.55107346347323,2.3,sim_330,2,2026-06-28 02:33:43,1.0,0.003546247951799478,-259.0,1
sim_271,3.2428627314814813,1782618856729,10.41038757787987,-68.50083868867364,2.4,us6000t7zc,1,2026-06-28 03:54:16,1.0,0.00018225734189636535,-259.0,1
sim_167,3.303429085648148,1782624089662,10.441069700804189,-68.52258434283975,2.1,us6000t7zp,1,2026-06-28 05:21:29,0.0,1.3146606371682335e-05,-33.0,1
sim_307,3.3419179166666666,1782627415097,10.364632074229965,-68.50534555540865,2.0,us6000t7zc,1,2026-06-28 06:16:55,1.0,0.0007927015298420854,-259.0,1
sim_290,3.3525782175925927,1782628336147,10.372286605892848,-68.5958986639208,2.0,us6000t7zc,1,2026-06-28 06:32:16,0.0,0.0022385159814969665,-33.0,1
us6000t8su,3.4455669791666668,1782636370376,10.6806,-68.4901,4.5,NONE,0,2026-06-28 08:46:10,1.0,0.008163094062415823,-259.0,2
sim_6,3.4703452662037035,1782638511220,10.671017077746528,-68.46078686597849,2.4,us6000t8su,1,2026-06-28 09:21:51,219.0,0.0008928645142798365,1.0,1
us6000t8sx,3.4787669328703705,1782639238852,10.4497,-68.3766,4.3,NONE,0,2026-06-28 09:33:58,1.0,0.0012160724605941192,-259.0,1
sim_375,3.534139016203704,1782644023000,10.344679196907371,-68.68668128624608,2.4,sim_256,2,2026-06-28 10:53:43,1.0,0.007313271851923515,-259.0,1
sim_82,3.553000474537037,1782645652630,9.82498984581656,-69.6802304089826,2.0,us6000t7zp,1,2026-06-28 11:20:52,1.0,0.24833281559694972,-259.0,1
sim_134,3.7998696180555553,1782666982124,10.47511785804734,-68.56979265260377,2.2,us6000t7zp,1,2026-06-28 17:16:22,0.0,0.0009615513249623326,-33.0,1
sim_65,3.8570590509259257,1782671923291,10.439802492053593,-68.45159927671138,2.1,us6000t7zp,1,2026-06-28 18:38:43,1.0,6.167571123376076e-05,-259.0,1
sim_35,3.8608211574074076,1782672248337,10.459533875701489,-68.23408590013793,2.0,us6000t7zp,1,2026-06-28 18:44:08,1.0,0.008325017099703333,-259.0,1
sim_332,3.953565335648148,1782680261434,11.317712273086444,-68.3014787741209,2.1,us6000t7zc,1,2026-06-28 20:57:41,1.0,0.12472051724168105,-259.0,1
sim_277,3.9572916435185186,1782680583387,10.803045875581336,-68.79108795477697,2.3,us6000t7zc,1,2026-06-28 21:03:03,1.0,0.03620070160452406,-259.0,1
sim_382,3.9930953587962965,1782683676828,10.56593006747315,-68.54171169353386,2.3,sim_267,2,2026-06-28 21:54:36,1.0,0.0034139590940546723,-259.0,1
sim_5,4.048257662037037,1782688442851,10.795371345056097,-68.26159328778981,2.2,us6000t8sx,1,2026-06-28 23:14:02,1.0,0.027285488860519857,-259.0,1
sim_205,4.156451435185185,1782697790793,10.40422290818222,-68.47160779797225,2.3,us6000t7zp,1,2026-06-29 01:49:50,1.0,0.00015492420981568845,-259.0,1
sim_250,4.217260219907407,1782703044672,10.48155193214324,-68.4787269312499,2.0,us6000t7zc,1,2026-06-29 03:17:24,1.0,0.00036386291549818047,-259.0,1
sim_237,4.257473981481481,1782706519141,10.347110093162271,-68.51575500949498,2.3,us6000t7zc,1,2026-06-29 04:15:19,1.0,0.0016026318619868259,-259.0,1
sim_407,4.4621875578703705,1782724206394,10.66204124159624,-68.37269183733858,2.1,sim_382,3,2026-06-29 09:10:06,1.0,0.010634089122851414,-259.0,1
us6000t8yf,4.539237581018519,1782730863516,10.8601,-66.8435,4.6,NONE,0,2026-06-29 11:01:03,1.0,0.4863977154009807,-271.0,5
sim_2,4.540724930555555,1782730992023,9.556884969139984,-66.08723707640578,2.5,us6000t8yf,1,2026-06-29 11:03:12,235.0,0.10404266976533101,-2.0,1
sim_1,4.544139791666667,1782731287067,10.50853295491124,-67.3290251510803,2.1,us6000t8yf,1,2026-06-29 11:08:07,235.0,0.05347540904364081,-2.0,1
sim_3,4.5673463657407405,1782733292115,10.913395507006848,-66.8627461099487,2.1,us6000t8yf,1,2026-06-29 11:41:32,235.0,0.0027914998176464985,-2.0,1
sim_9,4.8297118287037035,1782755960491,10.59150178932371,-67.45441618297444,2.3,us6000t8q8,1,2026-06-29 17:59:20,208.0,0.12309331582750895,0.0,1
sim_4,4.963145439814815,1782767489155,10.808635013276758,-66.90536422145054,2.3,us6000t8yf,1,2026-06-29 21:11:29,235.0,0.08347796236339042,-2.0,1
sim_128,4.979004548611111,1782768859382,10.37692431217558,-68.50330184896863,3.3,us6000t7zp,1,2026-06-29 21:34:19,1.0,0.0008480561393175881,-259.0,1
sim_355,5.024490543981481,1782772789372,10.416969544911169,-68.41596710062855,2.2,sim_128,2,2026-06-29 22:39:49,1.0,0.0006526381072231335,-259.0,1
sim_354,5.370595983796297,1782802692882,10.356782362701631,-68.08176050317243,2.6,sim_126,2,2026-06-30 06:58:12,1.0,0.032158929765700284,-259.0,1
sim_398,5.383136064814815,1782803776345,9.798647611295074,-68.17962975764479,2.3,sim_354,3,2026-06-30 07:16:16,1.0,0.10263863129513826,-259.0,1
sim_191,5.448675706018519,1782809438970,10.423989811909715,-68.46070406003884,2.3,us6000t7zp,1,2026-06-30 08:50:38,1.0,5.07563032975317e-05,-259.0,1
sim_348,5.754068368055556,1782835824896,10.391754053263789,-68.50146722299596,2.2,sim_92,2,2026-06-30 16:10:24,1.0,0.0006167994216108497,-259.0,1
sim_79,5.8788127314814815,1782846602809,10.492421097044964,-68.27240241326784,2.2,us6000t7zp,1,2026-06-30 19:10:02,1.0,0.009574383653945504,-259.0,1
sim_136,6.557721238425926,1782905260504,10.255547375765524,-67.91540626849401,2.2,us6000t7zp,1,2026-07-01 11:27:40,1.0,0.08502104154097735,-259.0,1
sim_180,6.8124815740740745,1782927271797,10.419411923863894,-68.43143390875456,3.0,us6000t7zp,1,2026-07-01 17:34:31,1.0,0.00048117756182887607,-259.0,1
sim_373,6.865563460648148,1782931858072,10.61519826550398,-67.8838860508382,2.6,sim_254,2,2026-07-01 18:50:58,1.0,0.09832765450983864,-259.0,1
sim_80,7.012079305555556,1782944517041,10.325498917408227,-68.38347176401041,2.2,us6000t7zp,1,2026-07-01 22:21:57,1.0,0.005353296540995567,-259.0,1
sim_253,7.0155749537037035,1782944819065,9.972209134981084,-69.05680340796722,2.2,us6000t7zc,1,2026-07-01 22:26:59,1.0,0.1497559829966842,-259.0,1
sim_257,7.221037534722222,1782962571032,10.373278128971084,-67.89210021001824,2.3,us6000t7zc,1,2026-07-02 03:22:51,1.0,0.09279595501592561,-259.0,1
sim_50,7.709757546296296,1783004796441,10.428777606008731,-68.85955331640315,3.0,us6000t7zp,1,2026-07-02 15:06:36,1.0,0.04389213798661475,-259.0,1
sim_33,7.87459488425926,1783019038387,10.389828265000228,-68.6729319274816,2.2,us6000t7zp,1,2026-07-02 19:03:58,1.0,0.01270291412832871,-259.0,1
sim_41,7.989277164351852,1783028946936,10.508843627444929,-68.52551199119395,3.0,us6000t7zp,1,2026-07-02 21:49:06,1.0,0.0025765237900559675,-259.0,1
sim_338,8.934050868055555,1783110575384,9.86558744897432,-68.28346387892226,3.3,sim_38,2,2026-07-03 20:29:35,1.0,0.12527251241011267,-259.0,2
sim_392,8.94015255787037,1783111102570,9.893259226317303,-68.28922287248727,3.4,sim_338,3,2026-07-03 20:38:22,257.0,0.0030170169351530552,1.0,1
sim_362,9.26134335648148,1783138853455,10.7324896793893,-68.16992502818209,3.6,sim_173,2,2026-07-04 04:20:53,1.0,0.06386567626313605,-259.0,1
sim_83,9.640952847222222,1783171651715,10.400009097356072,-68.59266179565759,2.2,us6000t7zp,1,2026-07-04 13:27:31,0.0,0.004044467994251271,-33.0,1
sim_321,9.692883969907408,1783176138564,10.28821953581509,-68.54516020696221,2.3,us6000t7zc,1,2026-07-04 14:42:18,1.0,0.01016011730035637,-259.0,1
sim_285,10.0,1783202673389,10.637634492134858,-68.54034513442903,2.4,us6000t7zc,1,2026-07-04 22:04:33,1.0,0.017823874458744025,-259.0,2
sim_288,10.0,1783202673389,10.420893752938566,-68.49079505843252,2.4,us6000t7zc,1,2026-07-04 22:04:33,1.0,0.00021824194344590786,-282.0,6
sim_298,10.0,1783202673389,10.35015233053676,-68.60128627107387,2.2,us6000t7zc,1,2026-07-04 22:04:33,263.0,8.277333750962442e-05,-4.0,2
sim_291,10.0,1783202673389,10.144546465069322,-67.03153773286047,2.0,us6000t7zc,1,2026-07-04 22:04:33,263.0,0.01052362318413018,-3.0,1
sim_279,10.0,1783202673389,10.043979439582245,-68.16592981219145,2.7,us6000t7zc,1,2026-07-04 22:04:33,263.0,0.0012023803484636176,-3.0,1
sim_280,10.0,1783202673389,10.20784677581146,-68.63661608102561,2.5,us6000t7zc,1,2026-07-04 22:04:33,264.0,0.00016741174750197266,1.0,2
sim_281,10.0,1783202673389,10.40103115390676,-68.48941802352206,2.4,us6000t7zc,1,2026-07-04 22:04:33,263.0,1.9509971530220023e-06,-7.0,3
sim_319,10.0,1783202673389,10.35251063023753,-68.49107391924215,2.5,us6000t7zc,1,2026-07-04 22:04:33,268.0,1.1601390409521678e-05,-22.0,3
sim_317,10.0,1783202673389,10.427963576847732,-68.508414856242,2.4,us6000t7zc,1,2026-07-04 22:04:33,263.0,1.7241695159278086e-06,-3.0,1
sim_303,10.0,1783202673389,10.204390771150624,-68.7596209252631,2.6,us6000t7zc,1,2026-07-04 22:04:33,267.0,5.734747848261016e-05,1.0,1
sim_328,10.0,1783202673389,10.57157596885343,-68.80034439952387,2.9,us6000t7zc,1,2026-07-04 22:04:33,262.0,0.0003429574431160444,1.0,1
sim_326,10.0,1783202673389,10.381760099611954,-68.55355613082602,3.6,us6000t7zc,1,2026-07-04 22:04:33,269.0,1.811525795137137e-05,-385.0,21
sim_325,10.0,1783202673389,10.434480682078089,-68.46064459132639,2.4,us6000t7zc,1,2026-07-04 22:04:33,273.0,3.456810522794524e-06,-18.0,2
sim_324,10.0,1783202673389,10.438497738948092,-68.75172063838862,2.1,us6000t7zc,1,2026-07-04 22:04:33,273.0,1.2797714138740129e-05,-18.0,1
sim_320,10.0,1783202673389,10.292188917397423,-68.46189816357668,2.0,us6000t7zc,1,2026-07-04 22:04:33,273.0,5.016968791626746e-06,-18.0,1
sim_283,10.0,1783202673389,10.38882143224817,-68.50587005981768,2.2,us6000t7zc,1,2026-07-04 22:04:33,273.0,6.987772517204761e-07,-18.0,1
sim_331,10.0,1783202673389,10.814590218545003,-69.24623221478859,2.3,us6000t7zc,1,2026-07-04 22:04:33,273.0,0.00020215780663254294,-18.0,1
sim_310,10.0,1783202673389,10.523331780256452,-68.17837280800981,2.5,us6000t7zc,1,2026-07-04 22:04:33,273.0,4.8503495166429316e-05,-18.0,2
sim_273,10.0,1783202673389,10.36757480663455,-68.7379722538537,2.9,us6000t7zc,1,2026-07-04 22:04:33,273.0,1.0282472888570835e-05,-18.0,2
sim_265,10.0,1783202673389,10.421059634397212,-68.71784874212257,3.2,us6000t7zc,1,2026-07-04 22:04:33,280.0,5.0626039133115105e-06,1.0,1
sim_268,10.0,1783202673389,11.767750663180896,-67.82584332705228,2.9,us6000t7zc,1,2026-07-04 22:04:33,273.0,0.0007550037761769526,-18.0,1
sim_269,10.0,1783202673389,10.642384593263175,-68.38294365515645,2.2,us6000t7zc,1,2026-07-04 22:04:33,273.0,2.983556212034307e-05,-18.0,1
sim_246,10.0,1783202673389,10.412829095737134,-68.57949423833055,2.5,us6000t7zc,1,2026-07-04 22:04:33,273.0,5.01941339156778e-07,-18.0,1
sim_248,10.0,1783202673389,10.66718335408378,-69.9658929767748,3.1,us6000t7zc,1,2026-07-04 22:04:33,273.0,0.0006241380580951359,-20.0,3
sim_228,10.0,1783202673389,10.440234476164282,-68.46547794706137,2.5,us6000t7zc,1,2026-07-04 22:04:33,274.0,2.7417710997017447e-07,1.0,1
sim_229,10.0,1783202673389,10.074428867699725,-69.05142476812338,2.1,us6000t7zc,1,2026-07-04 22:04:33,273.0,0.00010389111615207347,-18.0,1
sim_230,10.0,1783202673389,10.40789050362187,-68.47977498289373,2.4,us6000t7zc,1,2026-07-04 22:04:33,268.0,6.743881074275764e-07,0.0,1
sim_232,10.0,1783202673389,10.415020937219465,-68.5558703407445,2.1,us6000t7zc,1,2026-07-04 22:04:33,273.0,3.45195804477649e-07,-18.0,1
sim_251,10.0,1783202673389,10.346109785055695,-68.54231402127533,2.0,us6000t7zc,1,2026-07-04 22:04:33,273.0,4.3270883525622834e-07,-18.0,1
sim_262,10.0,1783202673389,10.630855463528178,-68.21292345757742,2.1,us6000t7zc,1,2026-07-04 22:04:33,279.0,4.971435306987319e-05,1.0,1
sim_249,10.0,1783202673389,10.360314701842984,-68.48607215802934,2.9,us6000t7zc,1,2026-07-04 22:04:33,269.0,3.3278520478697156e-07,0.0,1
sim_235,10.0,1783202673389,10.71728493066515,-68.46365528473211,2.5,us6000t7zc,1,2026-07-04 22:04:33,273.0,3.73898417784546e-05,-18.0,1
sim_240,10.0,1783202673389,10.39552249017023,-68.59234790099174,2.7,us6000t7zc,1,2026-07-04 22:04:33,273.0,5.109848751162479e-07,-18.0,1
sim_243,10.0,1783202673389,10.095080812734269,-68.75142842095006,2.9,us6000t7zc,1,2026-07-04 22:04:33,273.0,3.730078484363271e-05,-18.0,1
sim_244,10.0,1783202673389,10.44067972480875,-68.59920938445867,2.5,us6000t7zc,1,2026-07-04 22:04:33,273.0,1.7043490753256378e-06,-18.0,1
sim_245,10.0,1783202673389,10.786108156051943,-67.12015738196592,2.1,us6000t7zc,1,2026-07-04 22:04:33,273.0,0.0006673688874709149,-18.0,1
sim_223,10.0,1783202673389,10.452025947711675,-68.41304327631362,3.0,us6000t7zc,1,2026-07-04 22:04:33,273.0,7.464941739366726e-06,-18.0,1
sim_263,10.0,1783202673389,10.72996023618435,-69.96657192143535,2.2,us6000t7zc,1,2026-07-04 22:04:33,285.0,3.870958139163722e-06,0.0,1
sim_225,10.0,1783202673389,10.194925799067857,-70.03310361395071,2.1,us6000t7zc,1,2026-07-04 22:04:33,285.0,0.0002233332899226496,0.0,1
sim_58,10.000441863425927,1783202711566,10.429643068217928,-68.51956575903328,2.4,us6000t7zp,1,2026-07-04 22:05:11,0.0,8.145504768224166e-05,-48.0,4
sim_104,10.000441863425927,1783202711566,8.935437887106463,-68.43922834004756,2.7,us6000t7zp,1,2026-07-04 22:05:11,301.0,0.011020684586294877,-1.0,1
sim_106,10.000441863425927,1783202711566,10.437010758436092,-68.51349884304545,2.2,us6000t7zp,1,2026-07-04 22:05:11,301.0,4.424342885623107e-07,-2.0,2
sim_120,10.000441863425927,1783202711566,10.528884062459973,-68.64061470967786,3.3,us6000t7zp,1,2026-07-04 22:05:11,301.0,0.00011821889497249074,-78.0,9
sim_115,10.000441863425927,1783202711566,10.350631206135098,-68.56291029309368,3.3,us6000t7zp,1,2026-07-04 22:05:11,304.0,2.330865246490956e-05,-325.0,19
sim_114,10.000441863425927,1783202711566,10.45960710346001,-68.47651008044521,2.4,us6000t7zp,1,2026-07-04 22:05:11,305.0,1.183424520893628e-05,-23.0,4
sim_113,10.000441863425927,1783202711566,10.346792501503073,-68.55855157091712,2.4,us6000t7zp,1,2026-07-04 22:05:11,305.0,2.0524557179139118e-08,-16.0,1
sim_138,10.000441863425927,1783202711566,10.55467306977993,-68.53720474640424,2.3,us6000t7zp,1,2026-07-04 22:05:11,304.0,6.816990017480986e-06,-6.0,2
sim_110,10.000441863425927,1783202711566,10.43273181073898,-68.45902874442713,2.1,us6000t7zp,1,2026-07-04 22:05:11,306.0,5.0100973984631345e-06,-8.0,2
sim_108,10.000441863425927,1783202711566,10.282696861745638,-68.73987133698131,2.1,us6000t7zp,1,2026-07-04 22:05:11,305.0,2.1643016970909432e-05,-16.0,2
sim_125,10.000441863425927,1783202711566,10.43435490361741,-68.04450631622264,2.0,us6000t7zp,1,2026-07-04 22:05:11,305.0,0.00016545994258180725,-16.0,1
sim_137,10.000441863425927,1783202711566,10.570606634986458,-68.47874382086182,2.1,us6000t7zp,1,2026-07-04 22:05:11,304.0,1.6771496398967266e-05,-6.0,1
sim_59,10.000441863425927,1783202711566,10.194602100682426,-68.54685785449753,2.9,us6000t7zp,1,2026-07-04 22:05:11,305.0,1.5240848133236261e-05,-16.0,2
sim_103,10.000441863425927,1783202711566,10.507523135404076,-68.5413148683467,2.0,us6000t7zp,1,2026-07-04 22:05:11,304.0,6.189498220153797e-06,-12.0,2
sim_111,10.000441863425927,1783202711566,10.428502488245288,-68.3199356125585,2.0,us6000t7zp,1,2026-07-04 22:05:11,305.0,3.9151974496118774e-05,-16.0,2
sim_102,10.000441863425927,1783202711566,10.56243777347376,-68.2407343490911,2.0,us6000t7zp,1,2026-07-04 22:05:11,305.0,9.000302109975051e-05,-16.0,1
sim_39,10.000441863425927,1783202711566,10.288824684033502,-68.88309836560377,2.1,us6000t7zp,1,2026-07-04 22:05:11,305.0,6.385863244745205e-05,-16.0,1
sim_94,10.000441863425927,1783202711566,10.442156339279954,-68.36639523632911,2.2,us6000t7zp,1,2026-07-04 22:05:11,315.0,2.8117824622690324e-05,1.0,1
sim_57,10.000441863425927,1783202711566,10.531419854250538,-68.33164203046734,3.2,us6000t7zp,1,2026-07-04 22:05:11,305.0,5.2309310872484374e-05,-39.0,6
sim_34,10.000441863425927,1783202711566,10.514758721020431,-68.43746265803863,2.0,us6000t7zp,1,2026-07-04 22:05:11,319.0,8.661137427807814e-06,-3.0,2
sim_42,10.000441863425927,1783202711566,9.743490953336869,-68.33801960493028,2.6,us6000t7zp,1,2026-07-04 22:05:11,305.0,0.00025881411593808135,-16.0,1
sim_23,10.000441863425927,1783202711566,10.489806121467756,-68.40440419687421,2.7,us6000t7zp,1,2026-07-04 22:05:11,319.0,5.34381783267648e-06,-3.0,1
sim_53,10.000441863425927,1783202711566,11.116968883891689,-69.12398824964525,3.2,us6000t7zp,1,2026-07-04 22:05:11,304.0,0.000353996180408195,-6.0,2
sim_47,10.000441863425927,1783202711566,10.261473507391086,-68.34464303787284,2.2,us6000t7zp,1,2026-07-04 22:05:11,305.0,3.350308155172531e-05,-16.0,2
sim_98,10.000441863425927,1783202711566,10.436387411659434,-68.50892433671122,2.7,us6000t7zp,1,2026-07-04 22:05:11,303.0,1.6092615326747892e-07,1.0,2
sim_32,10.000441863425927,1783202711566,10.367825122268766,-68.48102172312107,2.5,us6000t7zp,1,2026-07-04 22:05:11,305.0,4.204266948433054e-06,-16.0,1
sim_69,10.000441863425927,1783202711566,10.56491224490036,-68.53673395307845,2.6,us6000t7zp,1,2026-07-04 22:05:11,308.0,6.51007959618029e-07,1.0,1
